season,week,game_id,picked_side,picked_favorite,edge,odds,correct,profit_if_win,profit
2018,12,2018_12_CLE_CIN,away,True,0.0019953941753875046,-105.0,1,0.9523809523809523,0.9523809523809523
2018,12,2018_12_WAS_DAL,home,True,0.005064603689562635,-103.0,1,0.970873786407767,0.970873786407767
2018,12,2018_12_PIT_DEN,away,True,-0.004209248076139959,-110.0,0,0.9090909090909091,-1.0
2018,12,2018_12_CHI_DET,home,False,0.03766268076802806,102.0,0,1.02,-1.0
2018,12,2018_12_TEN_HOU,home,True,0.007170872094004282,102.0,1,1.02,1.02
2018,12,2018_12_MIA_IND,away,False,0.022918102995237916,-103.0,1,0.970873786407767,0.970873786407767
2018,12,2018_12_ARI_LAC,home,True,0.007215152392768125,-108.0,1,0.9259259259259259,0.9259259259259259
2018,12,2018_12_GB_MIN,home,True,0.015990790977075512,-103.0,1,0.970873786407767,0.970873786407767
2018,12,2018_12_ATL_NO,away,False,0.040228483360740336,-101.0,0,0.9900990099009901,-1.0
2018,12,2018_12_NE_NYJ,away,True,0.005820065715496655,108.0,1,1.08,1.08
2018,12,2018_12_NYG_PHI,home,True,0.011199944897196855,-108.0,0,0.9259259259259259,-1.0
2018,12,2018_12_SF_TB,away,False,0.043463413661325855,-101.0,0,0.9900990099009901,-1.0
2018,13,2018_13_BAL_ATL,home,True,0.012022679383590678,-114.0,0,0.8771929824561403,-1.0
2018,13,2018_13_DEN_CIN,home,False,0.00021375726139892802,-113.0,0,0.8849557522123894,-1.0
2018,13,2018_13_NO_DAL,away,True,0.008971399490466691,-108.0,0,0.9259259259259259,-1.0
2018,13,2018_13_LA_DET,away,True,0.000843940885559924,102.0,1,1.02,1.02
2018,13,2018_13_ARI_GB,home,True,-0.0029745239017802514,-103.0,0,0.970873786407767,-1.0
2018,13,2018_13_CLE_HOU,away,False,0.003298397059267341,101.0,0,1.01,-1.0
2018,13,2018_13_IND_JAX,away,True,-0.003932674567823529,-108.0,0,0.9259259259259259,-1.0
2018,13,2018_13_BUF_MIA,away,False,-0.0016610653642623874,-108.0,0,0.9259259259259259,-1.0
2018,13,2018_13_MIN_NE,away,False,0.013074529060841627,-114.0,0,0.8771929824561403,-1.0
2018,13,2018_13_CHI_NYG,home,False,0.01619248574123979,-109.0,1,0.9174311926605505,0.9174311926605505
2018,13,2018_13_WAS_PHI,away,False,-0.000628509782896558,-105.0,0,0.9523809523809523,-1.0
2018,13,2018_13_LAC_PIT,away,False,0.005583588677334511,-112.0,1,0.8928571428571429,0.8928571428571429
2018,13,2018_13_SF_SEA,home,True,0.0073175208246344155,102.0,1,1.02,1.02
2018,13,2018_13_CAR_TB,away,True,0.009595220157760674,-101.0,0,0.9900990099009901,-1.0
2018,13,2018_13_NYJ_TEN,home,True,0.026740139164672164,113.0,0,1.13,-1.0
2018,14,2018_14_DET_ARI,home,False,0.008969014624775212,-101.0,0,0.9900990099009901,-1.0
2018,14,2018_14_NYJ_BUF,away,False,0.030225392338934884,-105.0,1,0.9523809523809523,0.9523809523809523
2018,14,2018_14_LA_CHI,away,True,0.016924668867099354,107.0,0,1.07,-1.0
2018,14,2018_14_CAR_CLE,home,False,0.02564100055330764,-103.0,1,0.970873786407767,0.970873786407767
2018,14,2018_14_PHI_DAL,home,True,0.002455774208060657,-101.0,1,0.9900990099009901,0.9900990099009901
2018,14,2018_14_ATL_GB,home,True,0.004331417338218088,104.0,1,1.04,1.04
2018,14,2018_14_IND_HOU,home,True,0.016442491770572207,-103.0,0,0.970873786407767,-1.0
2018,14,2018_14_BAL_KC,home,True,0.016792271727494482,-105.0,0,0.9523809523809523,-1.0
2018,14,2018_14_CIN_LAC,away,False,-0.0015385258002301005,-109.0,1,0.9174311926605505,0.9174311926605505
2018,14,2018_14_NE_MIA,home,False,-0.004280224546102723,-108.0,1,0.9259259259259259,0.9259259259259259
2018,14,2018_14_MIN_SEA,away,False,0.011845138527592535,105.0,0,1.05,-1.0
2018,14,2018_14_DEN_SF,away,True,0.018533735930942322,-112.0,0,0.8928571428571429,-1.0
2018,14,2018_14_NO_TB,away,True,0.013671248528665364,-103.0,1,0.970873786407767,0.970873786407767
2018,14,2018_14_JAX_TEN,home,True,0.004211374901376946,-107.0,1,0.9345794392523364,0.9345794392523364
2018,14,2018_14_NYG_WAS,away,True,-0.0023890695238259706,-119.0,1,0.8403361344537815,0.8403361344537815
2018,15,2018_15_ARI_ATL,home,True,0.010662955689478953,114.0,1,1.14,1.14
2018,15,2018_15_TB_BAL,home,True,-0.0007516274462744665,-107.0,0,0.9345794392523364,-1.0
2018,15,2018_15_DET_BUF,away,False,0.00879951291579426,106.0,1,1.06,1.06
2018,15,2018_15_NO_CAR,away,True,0.013817135309695132,-104.0,0,0.9615384615384616,-1.0
2018,15,2018_15_GB_CHI,away,False,0.0032078976108697254,102.0,0,1.02,-1.0
2018,15,2018_15_CLE_DEN,away,False,0.017576340236219488,106.0,1,1.06,1.06
2018,15,2018_15_DAL_IND,away,False,0.03175535004495307,106.0,0,1.06,-1.0
2018,15,2018_15_WAS_JAX,home,True,0.004485204005569249,102.0,0,1.02,-1.0
2018,15,2018_15_LAC_KC,away,False,0.016664954815172134,-100.0,1,1.0,1.0
2018,15,2018_15_PHI_LA,home,True,0.015386839183489575,-107.0,0,0.9345794392523364,-1.0
2018,15,2018_15_MIA_MIN,home,True,0.01657136915250909,-103.0,1,0.970873786407767,0.970873786407767
2018,15,2018_15_TEN_NYG,away,True,0.0140104480910047,-101.0,1,0.9900990099009901,0.9900990099009901
2018,15,2018_15_HOU_NYJ,away,True,0.03087787270570663,106.0,1,1.06,1.06
2018,15,2018_15_NE_PIT,away,True,0.01852030472129171,-105.0,0,0.9523809523809523,-1.0
2018,15,2018_15_SEA_SF,home,False,0.007819054327066501,101.0,1,1.01,1.01
2018,16,2018_16_LA_ARI,home,False,0.036985612146067784,-130.0,0,0.7692307692307693,-1.0
2018,16,2018_16_ATL_CAR,away,True,0.012123842232488474,-119.0,1,0.8403361344537815,0.8403361344537815
2018,16,2018_16_CIN_CLE,home,True,0.006597841942579962,102.0,0,1.02,-1.0
2018,16,2018_16_TB_DAL,home,True,0.014524821811101218,-101.0,0,0.9900990099009901,-1.0
2018,16,2018_16_MIN_DET,away,True,0.024891608947302867,102.0,1,1.02,1.02
2018,16,2018_16_NYG_IND,away,False,0.0050350762631244435,-115.0,1,0.8695652173913043,0.8695652173913043
2018,16,2018_16_BAL_LAC,home,True,0.007691019379777186,-101.0,0,0.9900990099009901,-1.0
2018,16,2018_16_JAX_MIA,away,False,-0.003677498287518921,-105.0,1,0.9523809523809523,0.9523809523809523
2018,16,2018_16_BUF_NE,home,True,-0.0009286919964286072,102.0,0,1.02,-1.0
2018,16,2018_16_PIT_NO,home,True,-0.004252911740592996,-108.0,0,0.9259259259259259,-1.0
2018,16,2018_16_GB_NYJ,away,True,0.000571648061498875,106.0,1,1.06,1.06
2018,16,2018_16_HOU_PHI,away,False,0.04601119111380467,102.0,0,1.02,-1.0
2018,16,2018_16_KC_SEA,home,False,0.0018136107824128166,-101.0,1,0.9900990099009901,0.9900990099009901
2018,16,2018_16_CHI_SF,away,True,0.0172678747030287,-103.0,1,0.970873786407767,0.970873786407767
2018,16,2018_16_WAS_TEN,home,True,0.006676002015513704,-101.0,0,0.9900990099009901,-1.0
2018,17,2018_17_CLE_BAL,away,False,0.01237917193833521,-103.0,1,0.970873786407767,0.970873786407767
2018,17,2018_17_MIA_BUF,home,True,0.0002830669607370106,-109.0,1,0.9174311926605505,0.9174311926605505
2018,17,2018_17_LAC_DEN,away,True,0.024824678468170873,106.0,1,1.06,1.06
2018,17,2018_17_DET_GB,home,True,0.008639629156768873,-108.0,0,0.9259259259259259,-1.0
2018,17,2018_17_JAX_HOU,home,True,0.011701241521331384,-103.0,1,0.970873786407767,0.970873786407767
2018,17,2018_17_SF_LA,away,False,0.0018174395311292611,-101.0,0,0.9900990099009901,-1.0
2018,17,2018_17_CHI_MIN,home,True,0.020535487333487777,106.0,0,1.06,-1.0
2018,17,2018_17_NYJ_NE,away,False,0.010239586393843203,-101.0,0,0.9900990099009901,-1.0
2018,17,2018_17_CAR_NO,home,True,0.024036783055191087,103.0,0,1.03,-1.0
2018,17,2018_17_DAL_NYG,home,True,0.00987668701244314,-114.0,0,0.8771929824561403,-1.0
2018,17,2018_17_CIN_PIT,away,False,0.01575890481569493,-114.0,1,0.8771929824561403,0.8771929824561403
2018,17,2018_17_ARI_SEA,away,False,-0.0013147960382434126,101.0,1,1.01,1.01
2018,17,2018_17_ATL_TB,home,False,0.004710574298476327,-103.0,1,0.970873786407767,0.970873786407767
2018,17,2018_17_IND_TEN,away,True,4.9442112372899416e-05,102.0,1,1.02,1.02
2018,17,2018_17_PHI_WAS,away,True,-0.0016291224696364291,-101.0,1,0.9900990099009901,0.9900990099009901
2019,1,2019_01_DET_ARI,home,False,0.028521370622881487,108.0,1,1.08,1.08
2019,1,2019_01_LA_CAR,away,True,-0.002824061480782042,-106.0,1,0.9433962264150944,0.9433962264150944
2019,1,2019_01_GB_CHI,away,False,0.02844013536468209,-113.0,1,0.8849557522123894,0.8849557522123894
2019,1,2019_01_TEN_CLE,away,False,0.01832952218920382,-113.0,1,0.8849557522123894,0.8849557522123894
2019,1,2019_01_NYG_DAL,home,True,-0.003703357546766242,100.0,1,1.0,1.0
2019,1,2019_01_KC_JAX,away,True,0.0013232418583151828,-101.0,1,0.9900990099009901,0.9900990099009901
2019,1,2019_01_IND_LAC,home,True,0.011977370232779755,-103.0,0,0.970873786407767,-1.0
2019,1,2019_01_BAL_MIA,away,True,0.011933314991750642,102.0,1,1.02,1.02
2019,1,2019_01_ATL_MIN,home,True,0.022885113281244086,104.0,1,1.04,1.04
2019,1,2019_01_PIT_NE,away,False,0.007474810031742301,-111.0,0,0.9009009009009009,-1.0
2019,1,2019_01_HOU_NO,away,False,0.022811254113022757,103.0,1,1.03,1.03
2019,1,2019_01_BUF_NYJ,home,True,0.021362971486576347,-110.0,0,0.9090909090909091,-1.0
2019,1,2019_01_WAS_PHI,away,False,0.03932260132925323,-114.0,1,0.8771929824561403,0.8771929824561403
2019,1,2019_01_CIN_SEA,away,False,0.01518591290835236,-115.0,1,0.8695652173913043,0.8695652173913043
2019,1,2019_01_SF_TB,away,False,0.02009993606660762,-106.0,1,0.9433962264150944,0.9433962264150944
2019,2,2019_02_PHI_ATL,away,True,0.02665846098438622,102.0,0,1.02,-1.0
2019,2,2019_02_ARI_BAL,away,False,0.01823302489979283,-110.0,1,0.9090909090909091,0.9090909090909091
2019,2,2019_02_TB_CAR,home,True,0.008201813900062105,-100.0,0,1.0,-1.0
2019,2,2019_02_SF_CIN,away,False,0.007846612985167983,-111.0,1,0.9009009009009009,0.9009009009009009
2019,2,2019_02_CHI_DEN,away,True,0.010183023044548158,103.0,0,1.03,-1.0
2019,2,2019_02_LAC_DET,away,True,0.017604810367037104,102.0,0,1.02,-1.0
2019,2,2019_02_MIN_GB,away,False,0.01715884160961531,-102.0,0,0.9803921568627451,-1.0
2019,2,2019_02_JAX_HOU,away,False,-0.0009291609720088523,-122.0,1,0.819672131147541,0.819672131147541
2019,2,2019_02_NO_LA,away,False,0.00768079692943272,-114.0,0,0.8771929824561403,-1.0
2019,2,2019_02_NE_MIA,away,True,-0.003988121856085458,-101.0,1,0.9900990099009901,0.9900990099009901
2019,2,2019_02_BUF_NYG,home,False,-0.003009429526852519,-103.0,0,0.970873786407767,-1.0
2019,2,2019_02_CLE_NYJ,home,False,-0.0021854182790336293,-105.0,0,0.9523809523809523,-1.0
2019,2,2019_02_SEA_PIT,away,False,0.011354023097941406,-109.0,1,0.9174311926605505,0.9174311926605505
2019,2,2019_02_IND_TEN,away,False,-1.2223142958409094e-05,108.0,1,1.08,1.08
2019,2,2019_02_DAL_WAS,home,False,-0.003238470108344585,104.0,0,1.04,-1.0
2019,3,2019_03_CAR_ARI,home,True,0.027032092489907563,103.0,0,1.03,-1.0
2019,3,2019_03_CIN_BUF,away,False,0.010468211646588637,-104.0,1,0.9615384615384616,0.9615384615384616
